Gain [dB],Phase [rads.],Amplitude [dBm],frequency_lc
6.89620253164557,3.5790296053554607,630999968386502.2,-529559.5387500161
6.89620253164557,3.6585635965855823,620599280086888.0,-626337.3600000191
6.89620253164557,3.7380975878157034,608393162878512.8,-724202.572500022
6.89620253164557,3.817631579045825,594634242178590.9,-822067.7850000251
6.89620253164557,3.8971655702759462,579128180498592.8,-921020.388750028
6.89620253164557,3.9766995615060674,562429078138653.44,-1019972.992500031
6.89620253164557,4.056233552736189,544731172234739.1,-1120012.987500034
6.89620253164557,4.135767543966311,524145477213641.3,-1221140.3737500373
6.89620253164557,4.215301535196431,502371338853371.0,-1322267.7600000403
6.89620253164557,4.294835526426553,481135669175846.0,-1424482.5375000434
6.89620253164557,4.374369517656675,453757085657612.1,-1529959.4887500466
6.89620253164557,4.453903508886795,427012999643003.2,-1637611.2225000497
6.89620253164557,4.533437500116917,399481580064294.2,-1746350.3475000532
6.89620253164557,4.6129714913470385,369974102183202.6,-1856176.8637500566
6.89620253164557,4.692505482577159,339148697985780.6,-1967090.7712500598
6.89620253164557,4.772039473807281,307227939814648.1,-2081266.8525000634
6.89620253164557,4.8515734650374025,274129072702013.62,-2201967.281250067
6.89620253164557,4.931107456267524,239283152429301.62,-2319405.5362500707
6.89620253164557,5.010641447497645,214427532725819.78,-2435756.400000074
6.89620253164557,5.0901754387277665,1.222882423032603e-13,2881586.8125000875
6.89620253164557,5.169709429957888,5.63685089288438e-13,2663021.171250081
6.89620253164557,5.249243421188009,1.1473548844887158e-13,2437931.182500074
6.89620253164557,5.32877741241813,1.2682426293190785e-13,2215015.9762500674
6.89620253164557,5.408311403648252,1.5320190850480916e-13,2794595.512500085
6.89620253164557,5.487845394878374,2.0621471484056849e-13,1770272.9550000539
6.89620253164557,5.567379386108494,5.018893672151662e-14,1557144.2700000473
6.89620253164557,5.646913377338616,4.587036963638801e-13,2479252.0500000753
6.89620253164557,5.726447368568738,2.3303474038812365e-13,1124362.5525000342
6.89620253164557,5.805981359798858,4.040304410783661e-13,-491500.84500001493
6.89620253164557,5.88551535102898,1.5600728430730888e-12,-865563.4350000264
6.89620253164557,5.9650493422591016,8.067062336897021e-14,-1261373.8500000383
6.89620253164557,6.044583333489222,2.554357766791422e-14,-1646310.35250005
6.89620253164557,6.124117324719344,2.906233843592297e-13,-2030159.4637500618
6.89620253164557,6.2036513159494655,6.142069068636936e-16,-2415095.9662500736
6.89620253164557,6.283185307179586,3.207284048952119e-12,2802207.2512500854
6.951898734177215,0.0,1.239445906349439e-15,2854402.031250087
6.951898734177215,0.07953399123012135,1.8120257685751277e-13,2470552.9200000754
6.951898734177215,0.1590679824602427,1.3284229972029954e-13,2084529.0262500634
6.951898734177215,0.23860197369036407,2.0524914171143607e-12,1698505.1325000518
6.951898734177215,0.3181359649204854,2.274821865862001e-13,1307044.2825000398
6.951898734177215,0.39766995615060674,2.504670455739419e-14,2477077.2675000755
6.951898734177215,0.47720394738072813,2.8792920436887175e-14,528472.147500016
6.951898734177215,0.5567379386108494,2.6001830208606744e-12,-1097177.7712500333
6.951898734177215,0.6362719298409708,6.791411652439231e-14,-1298345.1525000394
6.951898734177215,0.7158059210710922,1.5500182517249952e-12,-1520172.9675000464
6.951898734177215,0.7953399123012135,8.388651722743497e-13,-1733301.6525000527
6.951898734177215,0.8748739035313349,4.1165247236486736e-13,-1957304.2500000596
6.951898734177215,0.9544078947614563,2.669988034065397e-13,-2181306.8475000663
6.951898734177215,1.0339418859915777,1.47070250984014e-13,-2405309.4450000734
6.951898734177215,1.1134758772216988,7.879209684600043e-14,-2631486.8250000803
6.951898734177215,1.1930098684518202,1.0977983382439581e-08,2551019.872500078
6.951898734177215,1.2725438596819416,216912157795643.8,2436843.7912500743
6.951898734177215,1.352077850912063,251218838779517.03,2317230.7537500705
6.951898734177215,1.4316118421421844,286218617896842.3,2198705.107500067
6.951898734177215,1.5111458333723056,319340762651876.56,2081266.8525000634
6.951898734177215,1.590679824602427,351116730579872.3,1967090.7712500598
6.951898734177215,1.6702138158325484,382266365964646.7,1856176.8637500566
6.951898734177215,1.7497478070626697,411592681968657.5,1745262.9562500531
6.951898734177215,1.8292817982927911,440575613363778.9,1637611.2225000497
6.951898734177215,1.9088157895229125,468118651441675.5,1529959.4887500466
6.951898734177215,1.9883497807530337,494221030394091.0,1424482.5375000434
6.951898734177215,2.0678837719831553,517104480914872.94,1322267.7600000403
6.951898734177215,2.1474177632132765,539559549197097.5,1221140.3737500373
6.951898734177215,2.2269517544433977,557737198147041.06,1120012.987500034
6.951898734177215,2.3064857456735193,575969408580396.1,1019972.992500031
6.951898734177215,2.3860197369036404,593771466350227.8,921020.388750028
6.951898734177215,2.465553728133762,608671748321113.5,822067.7850000251
6.951898734177215,2.5450877193638832,622580869565412.9,724202.572500022
6.951898734177215,2.6246217105940044,634886381493454.9,626337.3600000191
6.951898734177215,2.704155701824126,645448460112365.1,529559.5387500161
6.951898734177215,2.783689693054247,654347166424784.4,432781.7175000132
6.951898734177215,2.863223684284369,661900115416187.1,336003.89625001024
6.951898734177215,2.94275767551449,666845703598698.0,240313.4662500073
6.951898734177215,3.022291666744611,670704562712897.0,143535.64500000436
6.951898734177215,3.1018256579747328,672180490836521.5,47845.21500000146
6.951898734177215,3.181359649204854,671797881460112.0,-47845.21500000146
6.951898734177215,3.2608936404349755,670077993003116.1,-143535.64500000436
6.951898734177215,3.3404276316650967,666443352287301.8,-240313.4662500073
6.951898734177215,3.419961622895218,661033442355067.8,-336003.89625001024
6.951898734177215,3.4994956141253395,654182798312722.0,-432781.7175000132
6.951898734177215,3.5790296053554607,645322163279851.6,-529559.5387500161
6.951898734177215,3.6585635965855823,634526665288763.2,-626337.3600000191
6.951898734177215,3.7380975878157034,622296445642142.6,-724202.572500022
6.951898734177215,3.817631579045825,608345287700042.1,-822067.7850000251
6.951898734177215,3.8971655702759462,593111177830870.9,-921020.388750028
6.951898734177215,3.9766995615060674,576164706146981.1,-1019972.992500031
6.951898734177215,4.056233552736189,558506772632851.0,-1120012.987500034
6.951898734177215,4.135767543966311,536904926768749.25,-1221140.3737500373
6.951898734177215,4.215301535196431,515759987099172.4,-1322267.7600000403
6.951898734177215,4.294835526426553,493012978102637.9,-1424482.5375000434
6.951898734177215,4.374369517656675,468203263929272.2,-1529959.4887500466
6.951898734177215,4.453903508886795,440251898094851.8,-1637611.2225000497
6.951898734177215,4.533437500116917,411569657779973.6,-1745262.9562500531
6.951898734177215,4.6129714913470385,382110496677729.8,-1856176.8637500566
6.951898734177215,4.692505482577159,351566177933113.1,-1967090.7712500598
6.951898734177215,4.772039473807281,319312913867443.25,-2081266.8525000634
6.951898734177215,4.8515734650374025,285938121524787.0,-2198705.107500067
6.951898734177215,4.931107456267524,251210037572488.53,-2317230.7537500705
6.951898734177215,5.010641447497645,216840780113387.03,-2436843.7912500743
6.951898734177215,5.0901754387277665,1.1028416810131436e-08,-2551019.872500078
6.951898734177215,5.169709429957888,7.588790315997362e-14,2631486.8250000803
6.951898734177215,5.249243421188009,6.762870921587658e-14,2405309.4450000734
6.951898734177215,5.32877741241813,8.227356378073515e-14,2181306.8475000663
6.951898734177215,5.408311403648252,2.294879747012351e-13,1957304.2500000596
6.951898734177215,5.487845394878374,2.2353506142064265e-13,1733301.6525000527
6.951898734177215,5.567379386108494,8.690516181433489e-14,1520172.9675000464
6.951898734177215,5.646913377338616,1.5675321159281431e-12,1298345.1525000394
6.951898734177215,5.726447368568738,2.115610322419424e-14,1097177.7712500333
6.951898734177215,5.805981359798858,2.7913609889566773e-12,-528472.147500016
6.951898734177215,5.88551535102898,7.08412449466773e-13,-2477077.2675000755
6.951898734177215,5.9650493422591016,6.83329341223092e-14,-1307044.2825000398
6.951898734177215,6.044583333489222,9.333131046739628e-13,-1698505.1325000518
6.951898734177215,6.124117324719344,5.878269857178441e-13,-2084529.0262500634
6.951898734177215,6.2036513159494655,4.523472538176417e-14,-2469465.528750075
6.951898734177215,6.283185307179586,3.1974054533550973e-15,2855489.422500087
7.007594936708861,0.0,2.2456119772492744e-13,2909858.9850000883
7.007594936708861,0.07953399123012135,3.77219603386636e-13,2524922.4825000768
7.007594936708861,0.1590679824602427,2.2351663438481448e-13,2139985.980000065
7.007594936708861,0.23860197369036407,1.475276767083668e-14,1750699.9125000532
7.007594936708861,0.3181359649204854,2.79284423751311e-14,1369025.5837500417
7.007594936708861,0.39766995615060674,2.0647925508777587e-13,977564.7337500297
7.007594936708861,0.47720394738072813,3.831931276050633e-13,-2262861.191250069
7.007594936708861,0.5567379386108494,1.726019897455707e-14,-2927257.245000089
7.007594936708861,0.6362719298409708,8.033431734203568e-14,-2395522.9237500727
7.007594936708861,0.7158059210710922,5.6519175212728636e-14,-1479939.4912500451
7.007594936708861,0.7953399123012135,7.20162483551619e-14,-1696330.3500000515
7.007594936708861,0.8748739035313349,9.145462862189212e-13,-1921420.3387500586
7.007594936708861,0.9544078947614563,9.539326990758903e-13,-2147597.718750065
7.007594936708861,1.0339418859915777,2.2512151908567475e-13,-2372687.707500072
7.007594936708861,1.1134758772216988,1.9516393426114351e-13,-2599952.478750079
7.007594936708861,1.1930098684518202,197015418117037.34,2555369.4375000778
7.007594936708861,1.2725438596819416,230568617422698.2,2437931.182500074
7.007594936708861,1.352077850912063,263040045675039.03,2318318.1450000703
7.007594936708861,1.4316118421421844,297789634790093.1,2197617.716250067
7.007594936708861,1.5111458333723056,331551720420556.75,2081266.8525000634
7.007594936708861,1.590679824602427,363462836101586.4,1967090.7712500598
7.007594936708861,1.6702138158325484,394752403696543.8,1855089.4725000565
7.007594936708861,1.7497478070626697,425328919018975.94,1745262.9562500531
7.007594936708861,1.8292817982927911,453416025605599.2,1637611.2225000497
7.007594936708861,1.9088157895229125,480095025028570.4,1529959.4887500466
7.007594936708861,1.9883497807530337,506026346297227.3,1424482.5375000434
7.007594936708861,2.0678837719831553,529367837905147.1,1322267.7600000403
7.007594936708861,2.1474177632132765,551946305318254.94,1221140.3737500373
7.007594936708861,2.2269517544433977,571462643375145.2,1120012.987500034
7.007594936708861,2.3064857456735193,589827295691981.1,1019972.992500031
7.007594936708861,2.3860197369036404,607622887571365.9,921020.388750028
7.007594936708861,2.465553728133762,622536733847079.6,822067.7850000251
7.007594936708861,2.5450877193638832,636646704590124.9,724202.572500022
7.007594936708861,2.6246217105940044,649174213032912.5,626337.3600000191
7.007594936708861,2.704155701824126,659750760990467.4,529559.5387500161
7.007594936708861,2.783689693054247,668822789939001.9,432781.7175000132
7.007594936708861,2.863223684284369,676093553757762.2,336003.89625001024
7.007594936708861,2.94275767551449,681769281005956.2,240313.4662500073
7.007594936708861,3.022291666744611,684931447414873.4,143535.64500000436
7.007594936708861,3.1018256579747328,686988287242887.8,47845.21500000146
7.007594936708861,3.181359649204854,686368468662777.4,-47845.21500000146
7.007594936708861,3.2608936404349755,684475444340360.5,-143535.64500000436
7.007594936708861,3.3404276316650967,680681439559449.5,-240313.4662500073
7.007594936708861,3.419961622895218,675315655087625.2,-336003.89625001024
7.007594936708861,3.4994956141253395,668401376798830.1,-432781.7175000132
7.007594936708861,3.5790296053554607,659549521884375.6,-529559.5387500161
7.007594936708861,3.6585635965855823,648820512187674.4,-626337.3600000191
7.007594936708861,3.7380975878157034,636153519821446.2,-724202.572500022
7.007594936708861,3.817631579045825,622358260283575.1,-822067.7850000251
7.007594936708861,3.8971655702759462,606751509496543.1,-921020.388750028
7.007594936708861,3.9766995615060674,589675857182243.0,-1019972.992500031
7.007594936708861,4.056233552736189,572629482792430.6,-1120012.987500034
7.007594936708861,4.135767543966311,552112626571524.6,-1221140.3737500373
7.007594936708861,4.215301535196431,530032965932400.6,-1322267.7600000403
7.007594936708861,4.294835526426553,505986425759946.8,-1424482.5375000434
7.007594936708861,4.374369517656675,480233935355035.4,-1529959.4887500466
7.007594936708861,4.453903508886795,452920024132863.75,-1637611.2225000497
7.007594936708861,4.533437500116917,425287215272706.8,-1745262.9562500531
7.007594936708861,4.6129714913470385,394995716690999.56,-1855089.4725000565
7.007594936708861,4.692505482577159,363465193558428.9,-1967090.7712500598
7.007594936708861,4.772039473807281,331514835966293.25,-2081266.8525000634
7.007594936708861,4.8515734650374025,297999673988136.7,-2197617.716250067
7.007594936708861,4.931107456267524,263049635765209.62,-2318318.1450000703
7.007594936708861,5.010641447497645,227286305931332.16,-2437931.182500074
7.007594936708861,5.0901754387277665,197367953903790.16,-2555369.4375000778
7.007594936708861,5.169709429957888,1.143640888312432e-13,2599952.478750079
7.007594936708861,5.249243421188009,1.313341832807597e-13,2372687.707500072
7.007594936708861,5.32877741241813,8.152737774227191e-14,2147597.718750065
7.007594936708861,5.408311403648252,1.1623138756151293e-12,1921420.3387500586
7.007594936708861,5.487845394878374,2.762999186386231e-13,1696330.3500000515
7.007594936708861,5.567379386108494,2.570676535367928e-13,1479939.4912500451
7.007594936708861,5.646913377338616,3.315316159318153e-13,2395522.9237500727
7.007594936708861,5.726447368568738,1.8607129413111976e-12,2927257.245000089
7.007594936708861,5.805981359798858,3.6210880289588153e-14,2217190.7587500676
7.007594936708861,5.88551535102898,2.0061039001599883e-14,-977564.7337500297
7.007594936708861,5.9650493422591016,5.699134114308397e-13,-1369025.5837500417
7.007594936708861,6.044583333489222,7.97264632741794e-13,-1750699.9125000532
7.007594936708861,6.124117324719344,6.298241167276336e-14,-2139985.980000065
7.007594936708861,6.2036513159494655,2.2370400555197458e-13,-2527097.265000077
7.007594936708861,6.283185307179586,7.588249325132903e-13,2910946.3762500887
7.063291139240507,0.0,6.067465154723032e-13,2976189.8512500906
7.063291139240507,0.07953399123012135,3.3214550722301524e-12,2581466.8275000784
7.063291139240507,0.1590679824602427,1.0762799638931713e-13,2196530.325000067
7.063291139240507,0.23860197369036407,3.374032139717324e-14,1806156.866250055
